toxicity,positive,negative,neutral
negative,0.19636498391628265,0.602262556552887,0.2013724148273468
negative,0.2370365411043167,0.6398969888687134,0.12306646257638931
negative,0.2207542359828949,0.6693943738937378,0.1098514124751091
negative,0.1591990888118744,0.6948016285896301,0.1459992676973343
negative,0.12932999432086945,0.6327135562896729,0.2379564642906189
negative,0.12418743222951889,0.7136275768280029,0.16218498349189758
negative,0.22224745154380798,0.46107345819473267,0.31667906045913696
positive,0.4590480923652649,0.4330752491950989,0.10787665843963623
negative,0.11041826754808426,0.6307286620140076,0.2588530480861664
negative,0.0459631085395813,0.7752573490142822,0.1787794977426529
negative,0.10840870440006256,0.742375373840332,0.14921589195728302
negative,0.3486000597476959,0.4457901418209076,0.20560972392559052
negative,0.08565258234739304,0.8679954409599304,0.04635206237435341
negative,0.15273280441761017,0.7009109258651733,0.1463562399148941
negative,0.16324573755264282,0.6118174195289612,0.2249368280172348
negative,0.1518520712852478,0.635908842086792,0.2122391313314438
negative,0.20960457623004913,0.4170924425125122,0.3733029365539551
negative,0.13733027875423431,0.722680389881134,0.13998930156230927
positive,0.5112261176109314,0.27028951048851013,0.21848437190055847
negative,0.14073467254638672,0.7324066758155823,0.1268586665391922
negative,0.11601921916007996,0.8270742297172546,0.05690649896860123
negative,0.08105220645666122,0.875272274017334,0.043675534427165985
negative,0.37090274691581726,0.5134079456329346,0.11568933725357056
negative,0.09199856221675873,0.8302396535873413,0.07776179164648056
negative,0.08970874547958374,0.8562832474708557,0.05400797724723816
negative,0.06884865462779999,0.8036419153213501,0.12750940024852753
negative,0.12326090037822723,0.8070828318595886,0.06965628266334534
negative,0.05344516038894653,0.8771971464157104,0.06935767084360123
negative,0.1268978863954544,0.7354084253311157,0.13769376277923584
negative,0.43064185976982117,0.4907091557979584,0.07864894717931747
negative,0.05637286230921745,0.8772974014282227,0.06632976979017258
negative,0.14158895611763,0.7163489460945129,0.14206203818321228
negative,0.10654934495687485,0.6002161502838135,0.2932344377040863
negative,0.3461786210536957,0.45895645022392273,0.1948649138212204
positive,0.5208454132080078,0.21839134395122528,0.2607631981372833
negative,0.11905350536108017,0.8113215565681458,0.06962497532367706
negative,0.10198374092578888,0.7945083379745483,0.10350790619850159
positive,0.7290514707565308,0.20605292916297913,0.06489557772874832
negative,0.17241555452346802,0.6429244875907898,0.18465998768806458
negative,0.37185803055763245,0.5075458288192749,0.12059617042541504
negative,0.40060102939605713,0.4794733226299286,0.1199256107211113
positive,0.5975512862205505,0.2069760113954544,0.19547268748283386
negative,0.08806762844324112,0.7455873489379883,0.1663450300693512
negative,0.22568590939044952,0.416252464056015,0.3580615818500519
negative,0.23384413123130798,0.6731007099151611,0.09305518120527267
negative,0.21061798930168152,0.5741080641746521,0.21527397632598877
positive,0.47619113326072693,0.3436961770057678,0.18011263012886047
positive,0.5589450597763062,0.2994009256362915,0.14165402948856354
negative,0.2797890305519104,0.5450232625007629,0.17518772184848785
negative,0.23092269897460938,0.47623342275619507,0.2928438186645508
negative,0.0710521787405014,0.7804037928581238,0.14854401350021362
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.18818674981594086,0.7055635452270508,0.10624971985816956
negative,0.28130432963371277,0.6547718048095703,0.06392388045787811
negative,0.2576461434364319,0.4700183868408203,0.2723354697227478
negative,0.372803270816803,0.3920789659023285,0.23511776328086853
negative,0.05724534019827843,0.9160071015357971,0.02674751728773117
negative,0.15382379293441772,0.49837663769721985,0.34779953956604004
negative,0.17809678614139557,0.556883692741394,0.2650195360183716
positive,0.5166252851486206,0.3368833661079407,0.14649130403995514
negative,0.18746653199195862,0.6328093409538269,0.1797240823507309
positive,0.6745166778564453,0.2649703621864319,0.06051300838589668
positive,0.5129794478416443,0.3349508047103882,0.15206974744796753
negative,0.1183714047074318,0.6980273723602295,0.1836012303829193
negative,0.1740749031305313,0.6849604845046997,0.14096464216709137
positive,0.6124232411384583,0.25253093242645264,0.13504579663276672
negative,0.2625058889389038,0.6772774457931519,0.06021666154265404
positive,0.5483989715576172,0.29056766629219055,0.16103340685367584
negative,0.1838310807943344,0.5845513939857483,0.2316175103187561
positive,0.5650033354759216,0.33709022402763367,0.09790642559528351
negative,0.4326353073120117,0.4762347340583801,0.09112990647554398
negative,0.37432625889778137,0.5459395051002502,0.07973423600196838
neutral,0.13897284865379333,0.3682035207748413,0.49282366037368774
positive,0.7950015068054199,0.16280865669250488,0.04218984767794609
negative,0.06967788934707642,0.8701892495155334,0.060132864862680435
positive,0.4456280767917633,0.29749616980552673,0.25687575340270996
negative,0.19132256507873535,0.5820423364639282,0.22663511335849762
negative,0.16557705402374268,0.6444137096405029,0.190009206533432
negative,0.10938265919685364,0.714322030544281,0.17629529535770416
negative,0.1144920364022255,0.7488598227500916,0.13664810359477997
negative,0.10285034775733948,0.6469648480415344,0.2501848340034485
positive,0.7761536836624146,0.1345113068819046,0.08933497965335846
negative,0.2558307349681854,0.6008983850479126,0.14327092468738556
negative,0.24696646630764008,0.5070050358772278,0.24602848291397095
positive,0.5498918294906616,0.3639937937259674,0.08611439168453217
negative,0.08930632472038269,0.8633607625961304,0.047332946211099625
positive,0.5180466771125793,0.36989450454711914,0.11205878853797913
positive,0.6197969913482666,0.26479777693748474,0.11540523171424866
negative,0.4304426908493042,0.4851449429988861,0.08441229909658432
negative,0.34727993607521057,0.4606521725654602,0.19206784665584564
negative,0.09332436323165894,0.6923478245735168,0.21432781219482422
positive,0.7716079354286194,0.14775297045707703,0.08063916862010956
negative,0.2925502359867096,0.4007340967655182,0.3067156672477722
negative,0.3376993238925934,0.5147610306739807,0.1475396603345871
positive,0.851326584815979,0.10104473680257797,0.04762863740324974
neutral,0.15794014930725098,0.37466269731521606,0.46739712357521057
negative,0.15595784783363342,0.7747004628181458,0.06934168934822083
positive,0.5714207291603088,0.30145859718322754,0.12712065875530243
negative,0.20217469334602356,0.5512911081314087,0.24653415381908417
positive,0.7352465987205505,0.18740642070770264,0.07734701782464981
positive,0.796552300453186,0.14427630603313446,0.05917137488722801
negative,0.21082442998886108,0.4679042398929596,0.32127127051353455
negative,0.22023329138755798,0.6723405122756958,0.10742621123790741
positive,0.5098515748977661,0.40163999795913696,0.0885084718465805
negative,0.11528939008712769,0.8380558490753174,0.046654731035232544
negative,0.040108822286129,0.8658232092857361,0.0940679982304573
negative,0.3629366457462311,0.47494038939476013,0.16212302446365356
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.06641058623790741,0.8657673597335815,0.06782205402851105
positive,0.7891703248023987,0.12288721650838852,0.08794247359037399
negative,0.06535288691520691,0.8132937550544739,0.12135332822799683
negative,0.16386757791042328,0.6642313003540039,0.17190104722976685
negative,0.03398733213543892,0.8069030046463013,0.1591097116470337
negative,0.12509456276893616,0.7750561833381653,0.09984927624464035
negative,0.090825654566288,0.8111841678619385,0.09799017757177353
negative,0.15753255784511566,0.7115716338157654,0.13089579343795776
negative,0.07724184542894363,0.7899572849273682,0.13280083239078522
negative,0.1872728019952774,0.7541532516479492,0.05857395380735397
negative,0.12490102648735046,0.6797814965248108,0.19531753659248352
negative,0.0385487899184227,0.8439807891845703,0.1174704059958458
positive,0.7195008397102356,0.20568430423736572,0.07481490075588226
negative,0.07540516555309296,0.8522239327430725,0.07237090915441513
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.1743447333574295,0.526127815246582,0.29952743649482727
negative,0.14748942852020264,0.6215429306030273,0.2309676706790924
positive,0.6176097393035889,0.2681122124195099,0.11427810043096542
negative,0.22798840701580048,0.5839352607727051,0.18807636201381683
negative,0.15969061851501465,0.660377025604248,0.1799323558807373
positive,0.4236738681793213,0.3564020097255707,0.21992413699626923
negative,0.212155282497406,0.5855022072792053,0.20234258472919464
positive,0.4541035294532776,0.4186148941516876,0.1272815763950348
negative,0.09740456938743591,0.8442694544792175,0.058325979858636856
negative,0.15753842890262604,0.6378408074378967,0.20462079346179962
negative,0.0807996466755867,0.846231997013092,0.07296833395957947
neutral,0.2047310471534729,0.2661205530166626,0.5291483998298645
negative,0.07595065981149673,0.8814340829849243,0.04261525347828865
negative,0.05258601903915405,0.8791964650154114,0.06821749359369278
negative,0.09996093064546585,0.8329363465309143,0.06710273027420044
negative,0.284041166305542,0.6155204176902771,0.10043840110301971
negative,0.12058928608894348,0.6142562627792358,0.26515448093414307
negative,0.18634366989135742,0.6481155157089233,0.16554084420204163
negative,0.08440756052732468,0.8385112881660461,0.07708118855953217
negative,0.04184681549668312,0.8953955173492432,0.06275765597820282
negative,0.06503213942050934,0.8334948420524597,0.10147305577993393
negative,0.04018552973866463,0.9123696088790894,0.047444846481084824
negative,0.3259543776512146,0.47541508078575134,0.19863051176071167
negative,0.10215339064598083,0.5476241707801819,0.35022246837615967
negative,0.21062040328979492,0.5987451672554016,0.19063445925712585
negative,0.07167927175760269,0.7886001467704773,0.139720618724823
negative,0.05729556456208229,0.8091909289360046,0.13351354002952576
negative,0.25700634717941284,0.640225887298584,0.10276781767606735
positive,0.49568885564804077,0.33932235836982727,0.16498883068561554
negative,0.06468968093395233,0.7276503443717957,0.2076600044965744
negative,0.04867101460695267,0.8757737874984741,0.07555519044399261
negative,0.1845395267009735,0.6821722984313965,0.1332881599664688
negative,0.027784639969468117,0.9124135375022888,0.059801843017339706
positive,0.5733614563941956,0.17883040010929108,0.24780812859535217
positive,0.7100872993469238,0.23109838366508484,0.058814264833927155
negative,0.18882036209106445,0.7070869207382202,0.10409264266490936
negative,0.09372016042470932,0.5285717248916626,0.3777081370353699
positive,0.728769838809967,0.1796514093875885,0.09157875180244446
positive,0.7581828832626343,0.14402446150779724,0.09779264032840729
negative,0.06069137901067734,0.7482119202613831,0.1910967230796814
negative,0.2545647919178009,0.6052453517913818,0.14018985629081726
positive,0.5830215215682983,0.27893519401550293,0.13804328441619873
negative,0.39172765612602234,0.43116408586502075,0.1771082580089569
negative,0.19951504468917847,0.6412710547447205,0.15921390056610107
negative,0.21502919495105743,0.4821496307849884,0.30282115936279297
negative,0.25803399085998535,0.6151889562606812,0.1267770677804947
negative,0.11815841495990753,0.6671265363693237,0.21471507847309113
negative,0.3558167815208435,0.39999181032180786,0.24419137835502625
neutral,0.08944722265005112,0.43234187364578247,0.4782108962535858
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.10350822657346725,0.7656406164169312,0.13085120916366577
negative,0.352277547121048,0.5382900238037109,0.10943247377872467
negative,0.2424006462097168,0.6992520689964294,0.05834735557436943
positive,0.45307767391204834,0.330682635307312,0.21623970568180084
negative,0.36422041058540344,0.5252856612205505,0.11049395799636841
negative,0.028418349102139473,0.9230214357376099,0.04856018349528313
negative,0.03159710019826889,0.9271398186683655,0.04126305505633354
negative,0.13692472875118256,0.5462771058082581,0.3167981505393982
negative,0.0738736018538475,0.8044499158859253,0.12167654186487198
negative,0.2297540009021759,0.6688936948776245,0.10135234892368317
negative,0.08498644828796387,0.8325307369232178,0.08248282223939896
negative,0.42449212074279785,0.44842588901519775,0.1270819753408432
negative,0.08148857206106186,0.8055472373962402,0.11296416074037552
negative,0.12147001177072525,0.7975493669509888,0.08098066598176956
negative,0.07049020379781723,0.8551316261291504,0.07437817007303238
negative,0.20282551646232605,0.6527692079544067,0.1444052904844284
negative,0.11109445989131927,0.7566304206848145,0.13227511942386627
negative,0.18580181896686554,0.7014544606208801,0.1127437949180603
negative,0.07604211568832397,0.8597778081893921,0.06418000906705856
negative,0.06259459257125854,0.8537853360176086,0.08362004905939102
negative,0.19485127925872803,0.5296502709388733,0.2754984498023987
negative,0.11324247717857361,0.7607830166816711,0.12597455084323883
positive,0.4786927402019501,0.26753824949264526,0.25376906991004944
negative,0.03805108368396759,0.9097506403923035,0.05219828709959984
negative,0.13344646990299225,0.7725793719291687,0.09397412836551666
negative,0.20405685901641846,0.6030598878860474,0.1928831934928894
negative,0.18406960368156433,0.6600620150566101,0.15586842596530914
negative,0.1566036492586136,0.6934305429458618,0.14996583759784698
positive,0.5837007164955139,0.2995898425579071,0.1167093962430954
negative,0.32126089930534363,0.6067675948143005,0.07197146862745285
negative,0.2617083191871643,0.5938605666160583,0.14443111419677734
negative,0.1189282014966011,0.746985137462616,0.13408663868904114
positive,0.4156728982925415,0.38329705595970154,0.20103010535240173
negative,0.14140518009662628,0.7990416288375854,0.05955323576927185
negative,0.07198775559663773,0.8626782894134521,0.06533389538526535
negative,0.22038473188877106,0.5254690647125244,0.25414618849754333
negative,0.17816311120986938,0.714265763759613,0.10757109522819519
positive,0.40871039032936096,0.399681031703949,0.19160863757133484
negative,0.1485835462808609,0.6156182885169983,0.2357982099056244
negative,0.18767647445201874,0.6787252426147461,0.13359829783439636
negative,0.11469216644763947,0.8019500970840454,0.08335772901773453
negative,0.0707516148686409,0.8639798760414124,0.06526850163936615
negative,0.09301986545324326,0.8563797473907471,0.05060042813420296
negative,0.19217151403427124,0.5972257852554321,0.21060270071029663
negative,0.33044061064720154,0.48108169436454773,0.18847773969173431
positive,0.466039776802063,0.4303014278411865,0.10365881770849228
positive,0.5726726055145264,0.3870033025741577,0.04032411053776741
negative,0.21054790914058685,0.48671042919158936,0.30274173617362976
negative,0.199219211935997,0.6935838460922241,0.10719698667526245
negative,0.14851270616054535,0.6361600160598755,0.21532723307609558
positive,0.8119797110557556,0.08453691005706787,0.10348333418369293
negative,0.2896949350833893,0.5763742327690125,0.13393086194992065
negative,0.1920749545097351,0.43193385004997253,0.37599116563796997
negative,0.30499759316444397,0.34919294714927673,0.3458094596862793
negative,0.32657796144485474,0.5338001847267151,0.13962186872959137
negative,0.24725982546806335,0.43698546290397644,0.3157547414302826
negative,0.1526033878326416,0.7191014289855957,0.1282951980829239
positive,0.6036595106124878,0.25839507579803467,0.13794538378715515
negative,0.2525767683982849,0.6430395841598511,0.10438358783721924
negative,0.31040114164352417,0.5795871019363403,0.1100117638707161
negative,0.16306647658348083,0.5003202557563782,0.3366132080554962
negative,0.13865108788013458,0.7227774262428284,0.13857150077819824
negative,0.04227904602885246,0.8409668207168579,0.11675413697957993
neutral,0.1928953379392624,0.24528801441192627,0.5618166327476501
negative,0.4586201310157776,0.4765152037143707,0.06486466526985168
negative,0.10375654697418213,0.7759328484535217,0.12031059712171555
negative,0.10810080170631409,0.8403444886207581,0.051554642617702484
negative,0.03742360696196556,0.9159495830535889,0.04662682116031647
negative,0.052184659987688065,0.9046886563301086,0.0431266613304615
negative,0.13958044350147247,0.7593610286712646,0.10105849802494049
negative,0.11291331797838211,0.7184639573097229,0.1686227172613144
negative,0.20389650762081146,0.718656599521637,0.07744687795639038
positive,0.6531583070755005,0.281189888715744,0.06565184146165848
positive,0.6296888589859009,0.2466384619474411,0.12367266416549683
positive,0.3952394425868988,0.3853830099105835,0.2193775475025177
negative,0.07111358642578125,0.7816765308380127,0.14720988273620605
negative,0.06512973457574844,0.8708492517471313,0.06402099132537842
negative,0.12421606481075287,0.8062217831611633,0.06956211477518082
negative,0.11505857855081558,0.705244243144989,0.17969712615013123
negative,0.22448664903640747,0.6734213829040527,0.10209198296070099
negative,0.05799943208694458,0.7951676249504089,0.14683294296264648
negative,0.3370823264122009,0.3753078579902649,0.28760984539985657
negative,0.2130221724510193,0.5372163653373718,0.2497614324092865
negative,0.07947874069213867,0.8706238865852356,0.04989743232727051
positive,0.4344116449356079,0.2540687024593353,0.31151968240737915
negative,0.13474582135677338,0.686833381652832,0.17842073738574982
negative,0.06097542867064476,0.8143893480300903,0.12463518977165222
positive,0.6310694813728333,0.2604106366634369,0.10851982980966568
neutral,0.17740526795387268,0.377962589263916,0.4446322023868561
positive,0.47722893953323364,0.4631814956665039,0.05958954989910126
positive,0.5493914484977722,0.2680938243865967,0.1825147569179535
positive,0.609162449836731,0.23998209834098816,0.15085545182228088
negative,0.16174420714378357,0.6218055486679077,0.2164503037929535
negative,0.08784011751413345,0.6097163558006287,0.3024435341358185
negative,0.09670078754425049,0.7955635786056519,0.10773559659719467
positive,0.7155069708824158,0.21460101008415222,0.06989196687936783
negative,0.12341948598623276,0.7738333940505981,0.10274703800678253
negative,0.09243180602788925,0.8086234331130981,0.09894479066133499
negative,0.12388975918292999,0.7012706995010376,0.1748395562171936
negative,0.11065716296434402,0.8282169699668884,0.061125870794057846
negative,0.07597062736749649,0.8342596292495728,0.08976974338293076
negative,0.26402735710144043,0.6957715749740601,0.04020107910037041
negative,0.13757866621017456,0.7845299243927002,0.07789143174886703
negative,0.2915736138820648,0.5716399550437927,0.13678638637065887
positive,0.6347658634185791,0.282606303691864,0.08262783288955688
negative,0.18038012087345123,0.7082902789115906,0.11132963746786118
negative,0.04997666925191879,0.9016132354736328,0.04841003566980362
negative,0.28251370787620544,0.4372572898864746,0.28022894263267517
positive,0.5167656540870667,0.2551669478416443,0.22806738317012787
positive,0.4758644104003906,0.29790934920310974,0.22622619569301605
negative,0.08988824486732483,0.5362401604652405,0.3738715946674347
positive,0.5150325894355774,0.26833784580230713,0.21662954986095428
negative,0.17499293386936188,0.6011907458305359,0.22381632030010223
negative,0.34821000695228577,0.4927027225494385,0.15908727049827576
negative,0.04598812758922577,0.7506618499755859,0.2033500373363495
negative,0.20930270850658417,0.6382653713226318,0.15243196487426758
negative,0.211911141872406,0.6874297261238098,0.10065911710262299
neutral,0.22122327983379364,0.32738804817199707,0.4513886868953705
positive,0.3523065745830536,0.31317779421806335,0.33451563119888306
negative,0.1540374606847763,0.5516613125801086,0.29430124163627625
negative,0.165492445230484,0.5443875193595886,0.29012006521224976
negative,0.2201034426689148,0.41446608304977417,0.3654305338859558
negative,0.10865772515535355,0.7995842099189758,0.09175805747509003
negative,0.31102675199508667,0.5466495156288147,0.14232374727725983
negative,0.041081637144088745,0.9027296304702759,0.0561886765062809
negative,0.220148965716362,0.5128870010375977,0.26696404814720154
negative,0.07738351076841354,0.8335975408554077,0.08901890367269516
negative,0.11263586580753326,0.6986725926399231,0.18869155645370483
negative,0.05328045412898064,0.8204668164253235,0.1262526959180832
negative,0.15501263737678528,0.6803144812583923,0.16467292606830597
negative,0.113522469997406,0.7637779116630554,0.12269965559244156
negative,0.1447298377752304,0.6752689480781555,0.1800011843442917
negative,0.2702738046646118,0.5741679072380066,0.15555831789970398
negative,0.3492858111858368,0.5047190189361572,0.14599518477916718
negative,0.166391521692276,0.7540069818496704,0.07960149645805359
negative,0.24226200580596924,0.5402343273162842,0.21750372648239136
negative,0.09626976400613785,0.6201652884483337,0.2835649251937866
neutral,0.2280607521533966,0.37752556800842285,0.39441362023353577
negative,0.11386042088270187,0.6680282950401306,0.2181113064289093
negative,0.07074315845966339,0.7109211683273315,0.21833565831184387
positive,0.7888786792755127,0.09967601299285889,0.11144530028104782
positive,0.4882985055446625,0.2860751450061798,0.2256263643503189
negative,0.02494695596396923,0.9547150731086731,0.02033790573477745
negative,0.17583242058753967,0.5783852934837341,0.2457822561264038
negative,0.2195119857788086,0.6495773196220398,0.130910724401474
positive,0.507498025894165,0.3845541775226593,0.10794781893491745
positive,0.5174915790557861,0.38025617599487305,0.1022522896528244
negative,0.08332068473100662,0.8072907328605652,0.10938860476016998
negative,0.026881156489253044,0.9246410727500916,0.04847775399684906
negative,0.017661243677139282,0.9541735053062439,0.028165221214294434
negative,0.0886581540107727,0.8530218005180359,0.05831998214125633
positive,0.7493285536766052,0.19775138795375824,0.05292004346847534
negative,0.21908687055110931,0.5908583998680115,0.19005469977855682
negative,0.19078078866004944,0.696719765663147,0.11249940097332001
negative,0.09559530764818192,0.8041514754295349,0.10025326907634735
negative,0.060672271996736526,0.8517773151397705,0.08755046129226685
positive,0.5663034915924072,0.30594944953918457,0.12774710357189178
negative,0.35675713419914246,0.57480788230896,0.06843503564596176
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.19132310152053833,0.5714364051818848,0.2372404932975769
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.04100091755390167,0.8844082951545715,0.07459081709384918
neutral,0.3264603912830353,0.3113270401954651,0.362212598323822
positive,0.40965262055397034,0.3454646170139313,0.24488279223442078
negative,0.06515007466077805,0.7272922992706299,0.20755760371685028
negative,0.3054247498512268,0.47993141412734985,0.21464383602142334
negative,0.1637863665819168,0.6411921977996826,0.19502145051956177
negative,0.05696327984333038,0.8638029098510742,0.07923382520675659
negative,0.139643594622612,0.7511084079742432,0.10924798995256424
negative,0.3448626697063446,0.5252225399017334,0.1299147754907608
negative,0.10524695366621017,0.7546163201332092,0.14013664424419403
negative,0.1046607717871666,0.7112317085266113,0.18410758674144745
negative,0.14623045921325684,0.5315383076667786,0.3222312033176422
negative,0.2451789230108261,0.5346216559410095,0.22019940614700317
negative,0.10842611640691757,0.7131862640380859,0.17838765680789948
positive,0.5415710806846619,0.20416438579559326,0.2542645335197449
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.055183835327625275,0.8119954466819763,0.132820725440979
negative,0.3999491333961487,0.4240010380744934,0.17604978382587433
positive,0.5096914768218994,0.33617421984672546,0.1541343331336975
negative,0.35735243558883667,0.45860740542411804,0.18404023349285126
negative,0.061773888766765594,0.8120149970054626,0.12621109187602997
negative,0.10339535027742386,0.7300386428833008,0.16656601428985596
negative,0.20312651991844177,0.6979590058326721,0.0989144891500473
negative,0.09514886885881424,0.8305213451385498,0.07432978600263596
negative,0.40754878520965576,0.4197860062122345,0.17266519367694855
negative,0.14294758439064026,0.7597857713699341,0.09726663678884506
neutral,0.30468136072158813,0.2009219378232956,0.4943966567516327
negative,0.10541615635156631,0.5321595668792725,0.36242422461509705
positive,0.5902162790298462,0.31794074177742004,0.09184294939041138
positive,0.39560559391975403,0.3660639822483063,0.2383304387331009
positive,0.9822162389755249,0.00891493447124958,0.008868778124451637
positive,0.48676949739456177,0.35535186529159546,0.1578785926103592
negative,0.32613927125930786,0.5067434906959534,0.16711723804473877
positive,0.5514840483665466,0.22238893806934357,0.22612698376178741
negative,0.02674456499516964,0.9283204674720764,0.044935014098882675
negative,0.0990382730960846,0.8542440533638,0.04671771824359894
negative,0.3280218541622162,0.5576239228248596,0.1143542230129242
negative,0.08799261599779129,0.7659172415733337,0.14609016478061676
positive,0.714780867099762,0.2389848232269287,0.04623430222272873
positive,0.52472323179245,0.3885869085788727,0.08668984472751617
negative,0.2443515807390213,0.6187784671783447,0.13686998188495636
negative,0.12631644308567047,0.7759010791778564,0.09778248518705368
positive,0.5006689429283142,0.20136524736881256,0.29796576499938965
negative,0.3434732258319855,0.5286169052124023,0.12790988385677338
negative,0.20960210263729095,0.6749604940414429,0.11543741822242737
negative,0.07410289347171783,0.8380175232887268,0.08787962794303894
negative,0.13942889869213104,0.597379744052887,0.2631913721561432
positive,0.845050036907196,0.08710351586341858,0.0678463727235794
positive,0.5586000680923462,0.2362731546163559,0.20512676239013672
negative,0.2435380071401596,0.49541860818862915,0.26104333996772766
positive,0.44545555114746094,0.24050629138946533,0.3140381872653961
positive,0.46979984641075134,0.4267321825027466,0.10346795618534088
positive,0.6382161378860474,0.27421122789382935,0.08757263422012329
negative,0.16286325454711914,0.6765648722648621,0.1605719029903412
negative,0.12233734875917435,0.659399151802063,0.21826346218585968
positive,0.4332880675792694,0.3468800187110901,0.2198319286108017
negative,0.04932953044772148,0.9097974300384521,0.04087301343679428
negative,0.17801305651664734,0.6597093343734741,0.16227762401103973
positive,0.6252331733703613,0.2386235147714615,0.136143296957016
positive,0.6585603356361389,0.2556103765964508,0.08582926541566849
positive,0.5089742541313171,0.3693424165248871,0.12168337404727936
negative,0.2237386405467987,0.5884156227111816,0.18784570693969727
negative,0.3054065704345703,0.544827938079834,0.14976544678211212
negative,0.41526076197624207,0.44526541233062744,0.1394738107919693
negative,0.11209645867347717,0.6622301936149597,0.2256733924150467
negative,0.21640001237392426,0.5975182056427002,0.18608173727989197
neutral,0.3071271777153015,0.16597846150398254,0.5268943905830383
negative,0.0495491549372673,0.818957507610321,0.13149335980415344
negative,0.09864728897809982,0.5439679622650146,0.3573847711086273
negative,0.15480460226535797,0.6220161318778992,0.22317923605442047
positive,0.3707159459590912,0.3256707489490509,0.3036133050918579
negative,0.3181037902832031,0.45387792587280273,0.22801829874515533
negative,0.12432175874710083,0.7317724227905273,0.14390580356121063
negative,0.1567462980747223,0.6466064453125,0.1966472566127777
neutral,0.12067721039056778,0.32245853543281555,0.5568642616271973
negative,0.17618654668331146,0.5730677247047424,0.2507457137107849
negative,0.3134411871433258,0.5245723128318787,0.16198651492595673
negative,0.37829187512397766,0.4832545518875122,0.13845357298851013
negative,0.1916765570640564,0.537567138671875,0.270756334066391
positive,0.5026766061782837,0.1955723613500595,0.3017510175704956
positive,0.5520782470703125,0.287727028131485,0.1601947546005249
negative,0.12864401936531067,0.7021519541740417,0.1692039966583252
neutral,0.1655205339193344,0.28712570667266846,0.5473538041114807
negative,0.20091089606285095,0.4386923313140869,0.36039674282073975
positive,0.6001875996589661,0.27669408917427063,0.12311829626560211
neutral,0.38695383071899414,0.21897907555103302,0.39406704902648926
negative,0.2708066999912262,0.39336973428726196,0.33582359552383423
neutral,0.13528823852539062,0.37479475140571594,0.48991701006889343
negative,0.17835405468940735,0.5631664991378784,0.258479505777359
negative,0.17712830007076263,0.6284661889076233,0.19440551102161407
negative,0.2879749536514282,0.5854799747467041,0.12654508650302887
negative,0.06148827448487282,0.751446008682251,0.18706578016281128
negative,0.12930037081241608,0.6407302021980286,0.22996944189071655
positive,0.6692728996276855,0.18780535459518433,0.14292168617248535
negative,0.0772213339805603,0.7220996618270874,0.2006789892911911
negative,0.15153273940086365,0.7039399743080139,0.14452721178531647
negative,0.2745682895183563,0.548268735408783,0.17716296017169952
negative,0.060772694647312164,0.8499062657356262,0.08932104706764221
positive,0.4702133536338806,0.4093184769153595,0.12046825885772705
neutral,0.06496743112802505,0.4565475285053253,0.4784850776195526
negative,0.040987350046634674,0.8715237975120544,0.08748891949653625
negative,0.2470647692680359,0.6153652667999268,0.13756993412971497
positive,0.7624952793121338,0.18294596672058105,0.05455870181322098
positive,0.9037377834320068,0.07170051336288452,0.024561675265431404
positive,0.7390431761741638,0.20575907826423645,0.05519774928689003
negative,0.11323011666536331,0.5403702259063721,0.3463996648788452
negative,0.18575380742549896,0.6084362268447876,0.20580995082855225
negative,0.38196617364883423,0.503186047077179,0.11484779417514801
negative,0.4538451135158539,0.47497642040252686,0.07117848098278046
negative,0.10295320302248001,0.8313038349151611,0.06574293971061707
positive,0.8059692978858948,0.07606278359889984,0.11796795576810837
positive,0.6307001113891602,0.2532278895378113,0.11607199907302856
negative,0.17190377414226532,0.7333282828330994,0.09476801753044128
negative,0.20722083747386932,0.6030154228210449,0.18976369500160217
negative,0.168366938829422,0.7622237801551819,0.0694093331694603
negative,0.2189444750547409,0.6871679425239563,0.0938875675201416
positive,0.6993297934532166,0.13250109553337097,0.16816912591457367
negative,0.1016625314950943,0.5225343704223633,0.37580305337905884
negative,0.27674347162246704,0.5842637419700623,0.1389927715063095
negative,0.31977060437202454,0.5936671495437622,0.08656223863363266
negative,0.028931543231010437,0.9527350068092346,0.01833343133330345
negative,0.2144717127084732,0.6635958552360535,0.12193243950605392
positive,0.5574861168861389,0.2690525949001312,0.17346130311489105
negative,0.1980229616165161,0.6903521418571472,0.11162493377923965
